,word,detail,code
5995,kasper,not a word,-1
5996,kassar,not a word,-1
5997,kassubischer,not a word,-1
5998,kastar,not a word,-1
5999,kastenmeier,not a word,-1
6000,kaster,not a word,-1
6001,kastner,not a word,-1
6002,kastor,not a word,-1
6003,kathiawar,not a word,-1
6004,katiyar,not a word,-1
6005,katner,not a word,-1
6006,kaufer,not a word,-1
6007,kauffer,not a word,-1
6008,kaupanger,not a word,-1
6009,kausar,not a word,-1
6010,kauser,not a word,-1
6011,kavner,not a word,-1
6012,kawaller,not a word,-1
6013,kawneer,not a word,-1
6014,kaylor,not a word,-1
6015,kayser,not a word,-1
6016,kazador,not a word,-1
6017,kazasker,not a word,-1
6018,keanekickmaster,not a word,-1
6019,kear,not a word,-1
6020,kebler,not a word,-1
6021,kececiler,not a word,-1
6022,keeler,other,0
6023,keender,not a word,-1
6024,keeper,other,0
6025,keer,not a word,-1
6026,keezer,not a word,-1
6027,kefauver,not a word,-1
6028,kehheler,not a word,-1
6029,keifer,not a word,-1
6030,keilder,not a word,-1
6031,keiller,not a word,-1
6032,keillor,not a word,-1
6033,keinmeyer,not a word,-1
6034,keiser,not a word,-1
6035,keizer,not a word,-1
6036,kelaher,not a word,-1
6037,keleher,not a word,-1
6038,kellaher,not a word,-1
6039,kellar,not a word,-1
6040,kellenberger,not a word,-1
6041,keller,not a word,-1
6042,kellmer,not a word,-1
6043,kellner,"Mid 19th century; earliest use found in Proceedings of the Royal Society of London. From the name of Karl Kellner, German optical instrument maker, who introduced the eyepiece in 1849.",2
6044,kelmperer,not a word,-1
6045,keltner,not a word,-1
6046,kember,not a word,-1
6047,kempler,not a word,-1
6048,kempster,not a word,-1
6049,kemptner,not a word,-1
6050,kenar,not a word,-1
6051,kendler,not a word,-1
6052,keonjhar,not a word,-1
6053,kepier,not a word,-1
6054,kepler,not a word,-1
6055,kepner,not a word,-1
6056,kerschensteiner,not a word,-1
6057,kerzer,not a word,-1
6058,keshvar,not a word,-1
6059,kesner,not a word,-1
6060,kesselreicher,not a word,-1
6061,kestner,not a word,-1
6062,kettleholder,not a word,-1
6063,kettler,not a word,-1
6064,kettner,not a word,-1
6065,keuper,Mid 19th century (originally a miners&#39; term): German.,2
6066,keyboar,not a word,-1
6067,keyboarder,other,0
6068,keyholder,other,0
6069,keymar,not a word,-1
6070,keymer,not a word,-1
6071,keynoter,keynote,1
6072,keypuncher,keypunch,1
6073,keyser,not a word,-1
6074,keystor,not a word,-1
6075,keyter,not a word,-1
6076,keyworker,not a word,-1
6077,kezar,not a word,-1
6078,khabar,"Mid 19th century: from Urdu and Persian ḵabar, from Arabic.",2
6079,khaleqiar,not a word,-1
6080,khandker,not a word,-1
6081,khar,not a word,-1
6082,kharakter,not a word,-1
6083,khazar,Of unknown origin.,2
6084,kher,not a word,-1
6085,khidar,not a word,-1
6086,khobar,not a word,-1
6087,kholer,not a word,-1
6088,kholstyler,not a word,-1
6089,khor,Late 19th century: representing a pronunciation of Arabic ḵawr ‘low land between two stretches of higher ground’.,2
6090,khubar,not a word,-1
6091,khuwaiter,not a word,-1
6092,khyber,not a word,-1
6093,khymer,not a word,-1
6094,kickboxer,not a word,-1
6095,kicker,other,0
6096,kickmaster,not a word,-1
6097,kidder,other,0
6098,kiddykarrier,not a word,-1
6099,kidminster,not a word,-1
6100,kidnapper,other,0
6101,kidner,not a word,-1
6102,kidswear,not a word,-1
6103,kiefer,not a word,-1
6104,kieffer,not a word,-1
6105,kielder,not a word,-1
6106,kieninger,not a word,-1
6107,kier,"Late 16th century: from Old Norse ker ‘container, tub’.",2
6108,kiescraper,not a word,-1
6109,kiesinger,not a word,-1
6110,kiker,not a word,-1
6111,kilcar,not a word,-1
6112,kildeer,not a word,-1
6113,kilder,not a word,-1
6114,killdozer,not a word,-1
6115,killer,other,0
6116,killpower,not a word,-1
6117,kilmer,not a word,-1
6118,kilner,not a word,-1
6119,kilobar,not a word,-1
6120,kilobear,not a word,-1
6121,kilometer,not a word,-1
6122,kilter,Early 17th century: of unknown origin.,2
6123,kiltmaker,not a word,-1
6124,kilwaughter,not a word,-1
6125,kimper,not a word,-1
6126,kinderbunker,not a word,-1
6127,kindergartener,other,0
6128,kinemacolor,not a word,-1
6129,kingfisher,other,0
6130,kingmaker,"Used originally with reference to the Earl of Warwick (see Warwick, Richard Neville).",2
6131,kingmoor,not a word,-1
6132,kingsmoor,not a word,-1
6133,kingsor,not a word,-1
6134,kinnear,not a word,-1
6135,kinnegar,not a word,-1
6136,kinneger,not a word,-1
6137,kintanar,not a word,-1
6138,kippenberger,not a word,-1
6139,kipper,"Old English cypera (in kipper (sense 2 of the noun)), of Germanic origin; related to Old Saxon kupiro, perhaps also to copper.",2
6140,kipperer,not a word,-1
6141,kircher,not a word,-1
6142,kirdar,not a word,-1
6143,kirker,not a word,-1
6144,kirnberger,not a word,-1
6145,kirner,not a word,-1
6146,kirschwasser,not a word,-1
6147,kirsner,not a word,-1
6148,kirzner,not a word,-1
6149,kisber,not a word,-1
6150,kishofer,not a word,-1
6151,kishtwar,not a word,-1
6152,kishvar,not a word,-1
6153,kisser,Mid 16th century: from kiss + -er. kisser (sense 2) ( mid 19th century) was originally boxing slang.,2
6154,kister,not a word,-1
6155,kitchener,other,0
6156,kitcher,not a word,-1
6157,kitchiner,not a word,-1
6158,kitemaker,not a word,-1
6159,kitemaster,not a word,-1
6160,kiter,not a word,-1
6161,kittermaster,not a word,-1
6162,kitzbuheler,not a word,-1
6163,kitzbuhler,not a word,-1
6164,kitzinger,not a word,-1
6165,kitzler,not a word,-1
6166,kjellmer,not a word,-1
6167,klaeber,not a word,-1
6168,klammer,not a word,-1
6169,klanger,not a word,-1
6170,klarbar,not a word,-1
6171,klassiker,not a word,-1
6172,klatter,not a word,-1
6173,klauber,not a word,-1
6174,klausner,not a word,-1
6175,klawitter,not a word,-1
6176,kleber,not a word,-1
6177,kleiber,not a word,-1
6178,kleinberger,not a word,-1
6179,kleiner,not a word,-1
6180,kleinmeister,not a word,-1
6181,kleiser,not a word,-1
6182,klemperer,not a word,-1
6183,klepper,not a word,-1
6184,kletzmer,not a word,-1
6185,klinghoffer,not a word,-1
6186,klingsor,not a word,-1
6187,klinkhamer,not a word,-1
6188,klipspringer,"Late 18th century: from Afrikaans, from Dutch klip ‘rock’ + springer ‘jumper’.",2
6189,klller,not a word,-1
6190,klondyker,not a word,-1
6191,kloster,not a word,-1
6192,kluwer,not a word,-1
6193,knacker,"Late 16th century (originally denoting a harness-maker, then a slaughterer of horses): possibly from obsolete knack ‘trinket’. The word also had the sense ‘old worn-out horse’ (late 18th century). knacker (sense 2 of the noun) may be from dialect knacker ‘castanet’, from obsolete knack ‘make a sharp abrupt noise’, of imitative origin. It is unclear whether the verb represents a figurative use of ‘slaughter’, from knacker (sense 1 of the noun), or of ‘castrate’, from knacker (sense 2 of the noun).",2
6194,knamber,not a word,-1
6195,knapper,knap,1
6196,knauer,not a word,-1
6197,kneeler,other,0
6198,kneller,not a word,-1
6199,knicker,not a word,-1
6200,knickerbocker,"Mid 19th century (originally in knickerbocker (sense 2)): named after Diedrich Knickerbocker, pretended author of W. Irving&#39;s History of New York (1809). knickerbocker (sense 1) is said to have arisen from the resemblance of knickerbockers to the knee breeches worn by Dutch men in George Cruikshank&#39;s illustrations in Irving&#39;s book.",2
6201,knightrider,not a word,-1
6202,knitleader,not a word,-1
6203,knitmaster,not a word,-1
6204,knitradar,not a word,-1
6205,knitter,knit,1
6206,knitwear,other,0
6207,knobser,not a word,-1
6208,knocker,other,0
6209,knoedler,not a word,-1
6210,knoller,not a word,-1
6211,knopfler,not a word,-1
6212,knotter,knot,1
6213,knower,know,1
6214,knuckleduster,other,0
6215,knuller,not a word,-1
6216,knupffer,not a word,-1
6217,kobar,not a word,-1
6218,kobler,not a word,-1
6219,kocher,not a word,-1
6220,kodacolor,not a word,-1
6221,koebner,not a word,-1
6222,koehler,not a word,-1
6223,koerner,not a word,-1
6224,kohler,not a word,-1
6225,kohlstyler,not a word,-1
6226,kolbitar,not a word,-1
6227,kolesar,not a word,-1
6228,kolfor,not a word,-1
6229,koller,not a word,-1
6230,kolner,not a word,-1
6231,kongor,not a word,-1
6232,konpfler,not a word,-1
6233,konzertmeister,not a word,-1
6234,koor,not a word,-1
6235,kopitar,not a word,-1
6236,koppelaar,not a word,-1
6237,kopper,not a word,-1
6238,kor,not a word,-1
6239,kornhauser,not a word,-1
6240,koror,not a word,-1
6241,kosbar,not a word,-1
6242,kosovar,not a word,-1
6243,koster,not a word,-1
6244,kostner,not a word,-1
6245,kotler,not a word,-1
6246,kotor,not a word,-1
6247,kotter,not a word,-1
6248,kovar,not a word,-1
6249,kracker,not a word,-1
6250,krader,not a word,-1
6251,kraemer,not a word,-1
6252,kramar,not a word,-1
6253,kramer,not a word,-1
6254,krander,not a word,-1
6255,krankoor,not a word,-1
6256,kranner,not a word,-1
6257,krashaar,not a word,-1
6258,krasnodar,not a word,-1
6259,krassner,not a word,-1
6260,krater,not a word,-1
6261,kratzer,not a word,-1
6262,krauser,not a word,-1
6263,kraushaar,not a word,-1
6264,krauter,not a word,-1
6265,krautrocker,Krautrock,1
6266,krebber,not a word,-1
6267,kreditor,not a word,-1
6268,kreeger,not a word,-1
6269,kreidler,not a word,-1
6270,kreischer,not a word,-1
6271,kreisleiter,not a word,-1
6272,kreisler,not a word,-1
6273,kretschmer,not a word,-1
6274,kretser,not a word,-1
6275,kreuger,not a word,-1
6276,kreutzer,not a word,-1
6277,kreuztor,not a word,-1
6278,krieger,not a word,-1
6279,krier,not a word,-1
6280,kriger,not a word,-1
6281,kristafor,not a word,-1
6282,kristeller,not a word,-1
6283,kroeber,not a word,-1
6284,kroger,not a word,-1
6285,kromer,not a word,-1
6286,krommer,not a word,-1
6287,kronar,not a word,-1
6288,kronawitter,not a word,-1
6289,kronberger,not a word,-1
6290,kronecker,not a word,-1
6291,kroner,not a word,-1
6292,kronor,not a word,-1
6293,kronweiser,not a word,-1
6294,kroutvor,not a word,-1
6295,krucker,not a word,-1
6296,krueger,not a word,-1
6297,kruger,not a word,-1
6298,krugier,not a word,-1
6299,krumhaar,not a word,-1
6300,krumpacker,not a word,-1
6301,krygier,not a word,-1
6302,krystar,not a word,-1
6303,kubler,not a word,-1
6304,kucker,not a word,-1
6305,kuder,not a word,-1
6306,kuehler,not a word,-1
6307,kuendiger,not a word,-1
6308,kuffer,not a word,-1
6309,kuiper,not a word,-1
6310,kulcsar,not a word,-1
6311,kulturphilister,not a word,-1
6312,kumar,not a word,-1
6313,kummar,not a word,-1
6314,kummer,not a word,-1
6315,kunstkammer,not a word,-1
6316,kunstler,not a word,-1
6317,kuntar,not a word,-1
6318,kunzler,not a word,-1
6319,kuper,not a word,-1
6320,kupfer,not a word,-1
6321,kupffer,not a word,-1
6322,kuppner,not a word,-1
6323,kurator,not a word,-1
6324,kurecolor,not a word,-1
6325,kurier,not a word,-1
6326,kurtheater,not a word,-1
6327,kussnachter,not a word,-1
6328,kustar,not a word,-1
6329,kutner,not a word,-1
6330,kuttner,not a word,-1
6331,kutzner,not a word,-1
6332,kuyper,not a word,-1
6333,kvaerner,not a word,-1
6334,kwadar,not a word,-1
6335,kwashiorkor,1930s: a local word in Ghana.,2
6336,kyber,not a word,-1
6337,kybner,not a word,-1
6338,laager,"South African Dutch, from Dutch leger, lager ‘camp’. Compare with lager, lair, and leaguer.",2
6339,laar,not a word,-1
6340,labeller,label,1
6341,labmaster,not a word,-1
6342,labor,not a word,-1
6343,laborer,not a word,-1
6344,labourer,other,0
6345,labrador,"Early 20th century: named after the Labrador Peninsula, where the breed was developed. The name Labrador dog had been applied in the 19th century to a much larger breed, similar to the Newfoundland.",2
6346,lacemaker,lacemaking,1
6347,lacidar,not a word,-1
6348,lackluster,not a word,-1
6349,lackner,not a word,-1
6350,lacquer,"Late 16th century (denoting lac): from obsolete French lacre ‘sealing wax’, from Portuguese laca (see lac).",2
6351,lacquerer,lacquer,1
6352,lacunar,other,0
6353,ladanifer,not a word,-1
6354,ladder,"Old English hlǣd(d)er, of West Germanic origin; related to Dutch leer and German Leiter.",2
6355,lader,not a word,-1
6356,ladieswear,not a word,-1
6357,ladner,not a word,-1
6358,ladybower,not a word,-1
6359,ladykiller,other,0
6360,laeger,not a word,-1
6361,laensar,not a word,-1
6362,laevigator,not a word,-1
6363,lafer,not a word,-1
6364,laffar,not a word,-1
6365,lagar,"Spanish, from Latin lacus, denoting a vat for freshly pressed wine.",2
6366,lager,"Mid 19th century: from German Lagerbier ‘beer brewed for keeping’, from Lager ‘storehouse’. Compare with laager, lair, and leaguer.",2
6367,lagger,lag,1
6368,lagnier,not a word,-1
6369,lahar,1920s: from Javanese.,2
6370,lahmeyer,not a word,-1
6371,lahofer,not a word,-1
6372,laidler,not a word,-1
6373,laimer,not a word,-1
6374,laisser,not a word,-1
6375,laister,not a word,-1
6376,lakecomer,not a word,-1
6377,lakelander,not a word,-1
6378,lakenvelder,not a word,-1
6379,laker,other,0
6380,lakewater,not a word,-1
6381,lakhdar,not a word,-1
6382,lalanier,not a word,-1
6383,lambear,not a word,-1
6384,lambodar,not a word,-1
6385,lambswater,not a word,-1
6386,laminar,other,0
6387,laminator,laminate,1
6388,lammar,not a word,-1
6389,lammergeier,"Early 19th century: from German Lämmergeier, from Lämmer (plural of Lamm ‘lamb’) + Geier ‘vulture’.",2
6390,lammergeyer,not a word,-1
6391,lammermoor,not a word,-1
6392,lampholder,not a word,-1
6393,lamplighter,other,0
6394,lancaster,not a word,-1
6395,lancer,"Late 16th century: from French lancier, from lance ‘a lance’.",2
6396,lancher,not a word,-1
6397,landbuyer,not a word,-1
6398,lander,other,0
6399,landessender,not a word,-1
6400,landholder,other,0
6401,landivar,not a word,-1
6402,landlower,not a word,-1
6403,landlubber,other,0
6404,landmannalaugar,not a word,-1
6405,landor,not a word,-1
6406,landover,not a word,-1
6407,landower,not a word,-1
6408,landowner,other,0
6409,landranger,not a word,-1
6410,landrover,not a word,-1
6411,landsberger,not a word,-1
6412,landscaper,landscape,1
6413,landsurfer,not a word,-1
6414,landwaiter,not a word,-1
6415,landwirtschaftskammer,not a word,-1
6416,landworker,not a word,-1
6417,laner,not a word,-1
6418,langar,From Hindi.,2
6419,langbar,not a word,-1
6420,langcaster,not a word,-1
6421,langer,1980s: of uncertain origin.,2
6422,langoor,not a word,-1
6423,langsamer,not a word,-1
6424,languor,"Middle English: via Old French from Latin, from languere (see languish). The original sense was ‘illness, distress’, later ‘faintness, lassitude’; current senses date from the 18th century, when such lassitude became associated with a romantic yearning.",2
6425,lanier,not a word,-1
6426,lanmanager,not a word,-1
6427,lanner,"Late Middle English: from Old French lanier, perhaps a noun use of lanier ‘cowardly’, from a derogatory use of lanier ‘wool merchant’, from Latin lanarius, from lana ‘wool’.",2
6428,lanser,not a word,-1
6429,lanserver,not a word,-1
6430,lanstreamer,not a word,-1
6431,lanter,not a word,-1
6432,lantor,not a word,-1
6433,laper,not a word,-1
6434,lapper,not a word,-1
6435,lar,"Early 19th century: from Latin, literally ‘household god’.",2
6436,larcker,not a word,-1
6437,larder,"Middle English (denoting a store of meat): from Old French lardier, from medieval Latin lardarium, from laridum (see lard).",2
6438,lardner,not a word,-1
6439,larner,not a word,-1
6440,larswerner,not a word,-1
6441,larter,not a word,-1
6442,lascar,"Early 17th century: from Portuguese lascari, from Urdu and Persian laškarī ‘soldier’, from laškar ‘army’.",2
6443,laser,"1960s: acronym from light amplification by stimulated emission of radiation, on the pattern of maser.",2
6444,laserprinter,not a word,-1
6445,laserwriter,not a word,-1
6446,lasker,not a word,-1
6447,lasser,not a word,-1
6448,lassiter,not a word,-1
6449,laster,Mid 16th century. From last + -er&lt;br&gt;mid 19th century. From last + -er.,2
6450,latecomer,other,0
6451,lateorder,not a word,-1
6452,later,other,0
6453,latesaver,not a word,-1
6454,lather,"Old English læthor (denoting washing soda or its froth), lēthran (verb), of Germanic origin; related to Old Norse lauthr (noun), from an Indo-European root shared by Greek loutron ‘bath’.",2
6455,latior,not a word,-1
6456,latter,"Old English lætra ‘slower’, comparative of læt (see late).",2
6457,latymer,not a word,-1
6458,latzelberger,not a word,-1
6459,laubscher,not a word,-1
6460,lauchhammer,not a word,-1
6461,laugher,other,0
6462,laughter,"Old English hleahtor, of Germanic origin; related to German Gelächter, also to laugh.",2
6463,laughtermaker,not a word,-1
6464,launcher,other,0
6465,launder,"Middle English (as a noun denoting a person who washes linen): contraction of lavender, from Old French lavandier, based on Latin lavanda ‘things to be washed’, from lavare ‘to wash’.",2
6466,launderer,launder,1
6467,launer,not a word,-1
6468,laurhibar,not a word,-1
6469,laurier,not a word,-1
6470,lauter,not a word,-1
6471,lautner,not a word,-1
6472,lavender,"Middle English: from Anglo-Norman French lavendre, based on medieval Latin lavandula.",2
6473,laver,"Late Old English (as the name of a water plant mentioned by Pliny), from Latin. The current sense dates from the early 17th century.",2
6474,lavier,not a word,-1
6475,lavoisier,not a word,-1
6476,lawbreaker,other,0
6477,lawer,not a word,-1
6478,lawgiver,other,0
6479,lawler,not a word,-1
6480,lawlor,not a word,-1
6481,lawmaker,other,0
6482,lawnmaker,not a word,-1
6483,lawnmower,other,0
6484,lawter,not a word,-1
6485,lawther,not a word,-1
6486,lawyer,other,0
6487,laybrother,not a word,-1
6488,laydeker,not a word,-1
6489,layer,Middle English (denoting a mason): from lay + -er. The sense ‘stratum of material covering a surface’ (early 17th century) may represent a respelling of an obsolete agricultural use of lair denoting quality of soil.,2
6490,laywer,not a word,-1
6491,layworker,not a word,-1
6492,lazar,"Middle English: from medieval Latin lazarus, with biblical allusion to Lazarus, the name of a beggar covered in sores (Luke 16:20).",2
6493,lazer,not a word,-1
6494,leadbeater,not a word,-1
6495,leadbetter,not a word,-1
6496,leadbitter,not a word,-1
6497,leader,other,0
6498,leafcaster,not a word,-1
6499,leafcutter,not a word,-1
6500,leafhopper,other,0
6501,leafleter,not a word,-1
6502,leafminer,not a word,-1
6503,leaguer,"Late 16th century: from Dutch leger ‘camp’. Compare with laager, lager, and lair.",2
6504,leaker,leak,1
6505,leander,not a word,-1
6506,leaner,not a word,-1
6507,leaper,leap,1
6508,leapor,not a word,-1
6509,lear,not a word,-1
6510,learner,other,0
6511,leaseholder,leasehold,1
6512,leasemonger,not a word,-1
6513,leaser,lease,1
6514,leasor,not a word,-1
6515,leathar,not a word,-1
6516,leather,"Old English lether, of Germanic origin; related to Dutch leer and German Leder, from an Indo-European root shared by Irish leathar and Welsh lledr.",2
6517,leatherwear,other,0
6518,leatherworker,not a word,-1
6519,leaver,other,0
6520,lebar,not a word,-1
6521,leber,not a word,-1
6522,lebzelter,not a word,-1
6523,lecher,"Middle English: from Old French lichiere, lecheor, from lechier ‘live in debauchery or gluttony’, ultimately of West Germanic origin and related to lick.",2
6524,lector,"Late Middle English: from Latin, from lect- ‘read, chosen’, from the verb legere.",2
6525,lecturer,other,0
6526,leder,not a word,-1
6527,lederer,not a word,-1
6528,ledger,"Late Middle English legger, ligger (denoting a large bible or breviary), probably from variants of lay and lie, influenced by Dutch legger and ligger. Current senses date from the 16th century, except the fishing senses, known from the 17th century.",2
6529,lednor,not a word,-1
6530,leechgatherer,not a word,-1
6531,leeder,not a word,-1
6532,leeper,not a word,-1
6533,leer,"Mid 16th century (in the general sense ‘look sideways or askance’): perhaps from obsolete leer ‘cheek’, from Old English hlēor, as though the sense were ‘to glance over one&#39;s cheek’.",2
6534,leestemaker,not a word,-1
6535,leftarmer,not a word,-1
6536,lefthander,not a word,-1
6537,leftover,other,0
6538,leftwinger,not a word,-1
6539,legator,"Mid 17th century: from Latin, from legat- ‘deputed, delegated, bequeathed’, from the verb legare.",2
6540,legcutter,not a word,-1
6541,leger,not a word,-1
6542,legger,leg,1
6543,legislator,"Late 15th century: from Latin legis lator, literally ‘proposer of a law’, from lex ‘law’ and lator ‘proposer, mover’ (see also legislation).",2
6544,legitimator,not a word,-1
6545,legover,not a word,-1
6546,legspinner,not a word,-1
6547,legwarmer,not a word,-1
6548,legwear,not a word,-1
6549,lehar,not a word,-1
6550,lehder,not a word,-1
6551,lehninger,not a word,-1
6552,lehrer,not a word,-1
6553,leiber,not a word,-1
6554,leicester,not a word,-1
6555,leidecker,not a word,-1
6556,leifer,not a word,-1
6557,leiger,not a word,-1
6558,leinberger,not a word,-1
6559,leiner,not a word,-1
6560,leiper,not a word,-1
6561,leipziger,not a word,-1
6562,leissner,not a word,-1
6563,leister,"Mid 16th century: from Old Norse ljóstr, from ljósta ‘to strike’.",2
6564,leisurewear,other,0
6565,leiter,not a word,-1
6566,leithauser,not a word,-1
6567,leither,not a word,-1
6568,leitner,not a word,-1
6569,lemonnier,not a word,-1
6570,lemster,not a word,-1
6571,lender,other,0
6572,lener,not a word,-1
6573,lenger,not a word,-1
6574,lengerer,not a word,-1
6575,lengthener,lengthen,1
6576,lenor,not a word,-1
6577,lentilburger,not a word,-1
6578,lentor,not a word,-1
6579,lenzner,not a word,-1
6580,leodegar,not a word,-1
6581,leofgar,not a word,-1
6582,leonberger,not a word,-1
6583,leonor,not a word,-1
6584,leopardcover,not a word,-1
6585,leper,"Late Middle English: probably from an attributive use of leper ‘leprosy’, from Old French lepre, via Latin from Greek lepra, feminine of lepros ‘scaly’, from lepos, lepis ‘scale’.",2
6586,lepper,not a word,-1
6587,lerner,not a word,-1
6588,lescar,not a word,-1
6589,leser,not a word,-1
6590,lesher,not a word,-1
6591,lessor,"Late Middle English: from Anglo-Norman French, from Old French lesser ‘let, leave’.",2
6592,lether,not a word,-1
6593,letter,"Middle English: from Old French lettre, from Latin litera, littera ‘letter of the alphabet’, (plural) ‘epistle, literature, culture’.",2
6594,letzeburger,not a word,-1
6595,leubner,not a word,-1
6596,leuser,not a word,-1
6597,levator,"Early 17th century: from Latin, literally ‘a person who lifts’, from levare ‘raise, lift’.",2
6598,leveller,other,0
6599,levelmaster,not a word,-1
6600,lever,"Middle English: from Old French levier, leveor, from lever ‘to lift’.",2
6601,leverrier,not a word,-1
6602,levier,not a word,-1
6603,levitor,not a word,-1
6604,levver,not a word,-1
6605,lewer,not a word,-1
6606,lewissolicitor,not a word,-1
6607,lewkenor,not a word,-1
6608,lewknor,not a word,-1
6609,lewmar,not a word,-1
6610,lexicographer,other,0
6611,lexifier,not a word,-1
6612,leyer,not a word,-1
6613,leymoor,not a word,-1
6614,liar,"Old English lēogere (see lie, -ar).",2
6615,libber,other,0
6616,libeller,libel,1
6617,liber,not a word,-1
6618,liberaliser,not a word,-1
6619,liberalizer,liberalize,1
6620,liberator,other,0
6621,libertador,not a word,-1
6622,licenser,license,1
6623,licensor,license,1
6624,lichrospher,not a word,-1
6625,lichtiger,not a word,-1
6626,lictor,"Latin, perhaps related to ligare ‘to bind’.",2
6627,lidar,1960s: blend of light and radar.,2
6628,lider,not a word,-1
6629,liebesliederwalzer,not a word,-1
6630,liechtensteiner,not a word,-1
6631,liener,not a word,-1
6632,lier,not a word,-1
6633,liewer,not a word,-1
6634,lifebuilder,not a word,-1
6635,lifegiver,not a word,-1
6636,lifekeeper,not a word,-1
6637,lifer,other,0
6638,lifesaver,other,0
6639,lifestyler,1970s (in lifestyler (sense 1)): from lifestyle + -er; sense 2 dates from the 1980s and is derived from lifestyle block.,2
6640,lifter,lift,1
6641,liftmaster,not a word,-1
6642,liger,1930s: blend of lion and tiger.,2
6643,ligger,lig,1
6644,lightener,other,0
6645,lighter,"Late Middle English: from light (in the sense ‘unload’), or from Middle Low German luchter.",2
6646,lightkeeper,not a word,-1
6647,lightmoor,not a word,-1
6648,lightoler,not a word,-1
6649,lightranger,not a word,-1
6650,lightwater,not a word,-1
6651,lightwriter,not a word,-1
6652,lightyear,not a word,-1
6653,ligonier,not a word,-1
6654,limbeer,not a word,-1
6655,limber,"Mid 16th century (as an adjective): perhaps from limber in the dialect sense ‘cart shaft’, with allusion to the to-and-fro motion.",2
6656,limberger,not a word,-1
6657,limburger,not a word,-1
6658,limeburner,other,0
6659,limeflower,not a word,-1
6660,limewater,not a word,-1
6661,limitedover,not a word,-1
6662,limiter,other,0
6663,limmer,not a word,-1
6664,limner,other,0
6665,limnititzker,not a word,-1
6666,linaker,not a word,-1
6667,lindauer,not a word,-1
6668,lindbear,not a word,-1
6669,lindner,not a word,-1
6670,linebacker,other,0
6671,linekar,not a word,-1
6672,linenweaver,not a word,-1
6673,liner,other,0
6674,linescanner,not a word,-1
6675,linesider,not a word,-1
6676,lingenauber,not a word,-1
6677,lingerer,linger,1
6678,linkbuilder,not a word,-1
6679,linker,other,0
6680,linklater,not a word,-1
6681,linnendraper,not a word,-1
6682,linter,other,0
6683,lintner,not a word,-1
6684,linzer,not a word,-1
6685,lioncover,not a word,-1
6686,lioniser,not a word,-1
6687,liontamer,not a word,-1
6688,lipizzaner,"Early 20th century: from German, from Lippiza, site of the former Austrian Imperial stud near Trieste.",2
6689,lipper,not a word,-1
6690,lippizaner,not a word,-1
6691,lippuner,not a word,-1
6692,liquer,not a word,-1
6693,liquidambar,"Late 16th century: modern Latin, apparently formed irregularly from Latin liquidus ‘liquid’ + medieval Latin ambar ‘amber’.",2
6694,liquidator,other,0
6695,liquidiser,not a word,-1
6696,liquidizer,other,0
6697,liquor,"Middle English (denoting liquid or something to drink): from Old French lic(o)ur, from Latin liquor; related to liquare ‘liquefy’, liquere ‘be fluid’.",2
6698,lirriper,not a word,-1
6699,lisberger,not a word,-1
6700,lisner,not a word,-1
6701,listener,other,0
6702,lister,Late 19th century: from list in the late 18th-century sense ‘prepare land for a crop’ + -er.,2
6703,listserver,not a word,-1
6704,lithographer,lithography,1
6705,lithotripter,lithotripsy,1
6706,lithotriptor,not a word,-1
6707,litigator,litigate,1
6708,litster,not a word,-1
6709,litter,"Middle English (in litter (sense 5 of the noun)): from Old French litiere, from medieval Latin lectaria, from Latin lectus ‘bed’. Sense 1 dates from the mid 18th century.",2
6710,litterer,other,0
6711,littlefeather,not a word,-1
6712,littlemoor,not a word,-1
6713,litzenberger,not a word,-1
6714,litzmannstadter,not a word,-1
6715,livebearer,other,0
6716,livener,other,0
6717,liver,"Old English lifer, of Germanic origin; related to German Leber, Dutch lever.",2
6718,llenor,not a word,-1
6719,ller,not a word,-1
6720,lloer,not a word,-1
6721,loader,other,0
6722,loadleveler,not a word,-1
6723,loadmaster,other,0
6724,loafer,"Mid 19th century: perhaps from German Landläufer ‘tramp’, from Land ‘land’ + laufen (dialect lofen) ‘to run’.",2
6725,loaner,loan,1
6726,lobar,other,0
6727,lobber,not a word,-1
6728,lobster,"Old English lopustre, alteration of Latin locusta ‘crustacean, locust’.",2
6729,lobsterdor,not a word,-1
6730,lobwasser,not a word,-1
6731,localiser,not a word,-1
6732,locator,other,0
6733,lochaber,not a word,-1
6734,lochnagar,not a word,-1
6735,lochnager,not a word,-1
6736,locker,Late Middle English: probably related to Flemish loker.,2
6737,lockinver,not a word,-1
6738,lockkeeper,not a word,-1
6739,lockmaker,not a word,-1
6740,lockspeiser,not a word,-1
6741,lockspieser,not a word,-1
6742,locomotor,Early 19th century: from locomotion + motor.,2
6743,lodder,not a word,-1
6744,loder,not a word,-1
6745,lodestar,"Middle English: from lode in the obsolete sense ‘way, course’ + star.",2
6746,lodger,other,0
6747,lodmoor,not a word,-1
6748,loeffler,not a word,-1
6749,loesser,not a word,-1
6750,logger,other,0
6751,lohmiller,not a word,-1
6752,lohmuller,not a word,-1
6753,loiter,Late Middle English: perhaps from Middle Dutch loteren ‘wag about’.,2
6754,loiterer,loiter,1
6755,lolloper,not a word,-1
6756,lomar,not a word,-1
6757,loncar,not a word,-1
6758,londoner,not a word,-1
6759,loner,other,0
6760,longaker,not a word,-1
6761,longjumper,not a word,-1
6762,longliner,other,0
6763,longmoor,not a word,-1
